10944750, 13451, 2, 2013-06-04
10944750, 13451, 2, 2013-06-04
10944750, 8689, 2, 2013-05-02
10944750, 8689, 2, 2013-05-02
10944750, 155, 3, 2013-08-07
10944750, 19673, 1, 2013-07-05
10944750, 25687, 2, 2013-05-08
10944750, 7150, 1, 2013-06-07
10944750, 25372, 1, 2013-07-03
10944750, 25372, 1, 2013-07-03
10944750, 11942, 2, 2013-05-02
10944750, 28752, 1, 2013-07-31
10944750, 28752, 1, 2013-07-31
12028500, 21392, 1, 2013-08-03
12028500, 21392, 1, 2013-08-03
12028500, 16540, 1, 2013-07-19
12028500, 18496, 1, 2013-08-04
12028500, 11196, 1, 2013-08-03
12028500, 11196, 1, 2013-08-03
12028500, 11196, 1, 2013-08-03
12028500, 13390, 1, 2013-07-27
12028500, 13390, 1, 2013-07-16
12028500, 13390, 1, 2013-07-16
12028500, 13390, 1, 2013-06-16
12028500, 15311, 1, 2013-07-09
12028500, 21975, 1, 2013-07-25
12154500, 8689, 1, 2013-05-19
12154500, 8689, 1, 2013-05-19
12154500, 15086, 1, 2013-05-24
12154500, 13226, 1, 2013-06-30
12154500, 9471, 1, 2013-05-19
12154500, 9471, 1, 2013-05-19
12154500, 17640, 1, 2013-06-28
12154500, 17640, 1, 2013-04-25
12154500, 17640, 1, 2013-06-23
12154500, 17640, 1, 2013-04-25
12154500, 17640, 1, 2013-06-28
12154500, 17640, 1, 2013-04-26
12154500, 17640, 1, 2013-06-23
12154500, 17640, 1, 2013-04-16
12154500, 17640, 1, 2013-04-16
12154500, 17214, 1, 2013-07-02
12154500, 2568, 1, 2013-05-03
12154500, 2568, 1, 2013-05-03
12154500, 2568, 1, 2013-05-03
12154500, 2568, 1, 2013-05-03
12154500, 7611, 1, 2013-07-01
12154500, 7868, 1, 2013-07-15
12154500, 7868, 1, 2013-06-15
12154500, 7868, 1, 2013-06-17
12154500, 7868, 1, 2013-06-09
12154500, 7868, 1, 2013-06-15
12154500, 7868, 1, 2013-06-15
12154500, 7868, 1, 2013-06-17
12154500, 7868, 1, 2013-06-17
12154500, 7868, 1, 2013-06-09
12154500, 7868, 1, 2013-06-17
12154500, 7868, 1, 2013-06-09
12154500, 7868, 1, 2013-06-15
12154500, 9549, 1, 2013-05-17
12154500, 9549, 1, 2013-05-17
12154500, 9549, 1, 2013-05-17
12154500, 9549, 1, 2013-05-17
12154500, 27791, 1, 2013-05-21
1620500, 1195, 1, 2013-08-02
1620500, 5445, 1, 2013-04-24
1620500, 28774, 1, 2013-08-02
1620500, 23735, 1, 2013-08-02
1620500, 23735, 1, 2013-08-02
1620500, 23735, 1, 2013-08-02
1620500, 23735, 1, 2013-08-02
1620500, 5833, 1, 2013-04-29
1620500, 5833, 1, 2013-07-26
1620500, 5833, 1, 2013-06-01
4716750, 8511, 1, 2013-08-02
4716750, 25820, 1, 2013-05-29
4716750, 2963, 1, 2013-08-06
4716750, 25318, 1, 2013-06-15
4716750, 2683, 1, 2013-05-19
4716750, 2683, 1, 2013-05-19
4716750, 2683, 1, 2013-05-17
4716750, 2683, 1, 2013-05-17
4716750, 2683, 1, 2013-05-17
4716750, 2683, 1, 2013-05-17
4716750, 2683, 1, 2013-05-19
4716750, 2683, 1, 2013-05-17
4716750, 2683, 1, 2013-05-17
4716750, 29202, 1, 2013-07-28
4716750, 29202, 1, 2013-07-28
4716750, 13784, 1, 2013-07-28
4844000, 28362, 1, 2013-08-04
4844000, 15934, 1, 2013-04-18
4844000, 15934, 1, 2013-04-18
4844000, 27396, 1, 2013-06-17
4844000, 21983, 1, 2013-04-18
4844000, 7868, 1, 2013-07-29
4844000, 5598, 1, 2013-07-31
4844000, 24196, 1, 2013-05-31
4844000, 24196, 1, 2013-05-31
4844000, 24196, 1, 2013-05-31
4844000, 12899, 1, 2013-04-20
4844000, 12899, 1, 2013-04-20
5654000, 4775, 1, 2013-05-13
5654000, 528, 1, 2013-07-04
5654000, 5896, 1, 2013-08-08
5654000, 5896, 1, 2013-08-08
5654000, 23861, 1, 2013-07-04
5654000, 29231, 1, 2013-05-14
5654000, 29231, 1, 2013-04-25
5654000, 29231, 1, 2013-04-25
5654000, 4571, 1, 2013-08-02
5654000, 17926, 1, 2013-06-09
5654000, 4300, 1, 2013-05-12
5654000, 16939, 1, 2013-04-23
5780000, 15584, 1, 2013-04-18
5780000, 10702, 1, 2013-04-26
5780000, 23781, 1, 2013-07-01
5780000, 18736, 1, 2013-04-15
5780000, 18712, 1, 2013-05-30
5780000, 10325, 1, 2013-05-09
5780000, 20190, 1, 2013-05-18
5780000, 5814, 1, 2013-05-17
5780000, 5814, 1, 2013-05-17
5780000, 5814, 1, 2013-05-17
5780000, 539, 1, 2013-06-25
5780000, 21092, 1, 2013-07-12
5780000, 16460, 2, 2013-05-11
5780000, 155, 1, 2013-05-26
5780000, 15021, 1, 2013-05-05
5780000, 14261, 1, 2013-05-14
5780000, 21071, 1, 2013-07-06
5780000, 13734, 1, 2013-05-04
5780000, 17214, 1, 2013-06-23
5780000, 17214, 1, 2013-05-08
5780000, 2173, 1, 2013-08-03
5780000, 25651, 1, 2013-05-14
5780000, 20979, 1, 2013-05-11
5780000, 15534, 1, 2013-05-29
5780000, 10014, 1, 2013-05-15
5780000, 21336, 1, 2013-04-15
5780000, 21336, 1, 2013-05-08
5780000, 21336, 2, 2013-04-15
5780000, 21336, 2, 2013-05-02
5780000, 21336, 1, 2013-05-08
5780000, 21336, 1, 2013-05-08
5780000, 17061, 1, 2013-08-09
5780000, 17061, 1, 2013-07-30
5780000, 17061, 1, 2013-04-27
5780000, 7061, 1, 2013-04-18
5780000, 7061, 1, 2013-04-18
5780000, 22313, 2, 2013-04-29
5780000, 22313, 1, 2013-06-02
5780000, 22313, 1, 2013-04-29
5780000, 22556, 1, 2013-05-05
5780000, 8842, 1, 2013-05-25
5780000, 18515, 1, 2013-06-22
5780000, 4411, 1, 2013-05-05
5780000, 9111, 1, 2013-05-14
5780000, 19458, 1, 2013-04-19
5780000, 12209, 1, 2013-05-24
5780000, 11328, 1, 2013-05-08
5780000, 26583, 1, 2013-05-13
5780000, 27257, 1, 2013-07-22
5780000, 14917, 1, 2013-05-20
5780000, 7037, 1, 2013-06-27
5780000, 2128, 1, 2013-04-18
5780000, 5912, 1, 2013-04-18
5780000, 7071, 1, 2013-05-06
5780000, 2291, 1, 2013-05-12
5780000, 1461, 1, 2013-06-19
5780000, 5157, 1, 2013-06-17
5780000, 27955, 1, 2013-05-13
5780000, 26523, 1, 2013-05-12
5780000, 26789, 1, 2013-04-18
5780000, 19421, 1, 2013-05-16
5780000, 21979, 1, 2013-06-28
5780000, 26160, 1, 2013-04-27
5780000, 1000, 1, 2013-08-01
5780000, 14065, 1, 2013-05-06
5780000, 7856, 1, 2013-05-04
5780000, 7059, 1, 2013-05-04
5780000, 22529, 1, 2013-04-18
5780000, 22529, 1, 2013-04-18
5780000, 22529, 1, 2013-04-18
5780000, 22529, 1, 2013-04-18
5780000, 17959, 1, 2013-04-27
5780000, 17959, 3, 2013-05-20
5780000, 17959, 1, 2013-05-22
5780000, 15315, 1, 2013-07-25
5780000, 15315, 1, 2013-05-20
5780000, 15811, 1, 2013-04-19
5780000, 15811, 1, 2013-04-21
5780000, 15811, 1, 2013-04-19
5780000, 15811, 1, 2013-04-21
5780000, 4807, 1, 2013-05-17
5780000, 25510, 1, 2013-05-15
5780000, 11524, 1, 2013-05-05
5780000, 23928, 1, 2013-05-06
5780000, 11022, 1, 2013-07-26
5780000, 11022, 1, 2013-07-26
5780000, 471, 1, 2013-07-31
5780000, 29224, 1, 2013-07-11
6061250, 10893, 1, 2013-04-29
6061250, 10893, 1, 2013-04-27
6061250, 28985, 1, 2013-05-20
6061250, 11176, 1, 2013-07-11
6061250, 3190, 1, 2013-05-23
6061250, 16463, 1, 2013-06-08
6061250, 16463, 1, 2013-06-08
6061250, 22359, 1, 2013-06-03
6061250, 22359, 1, 2013-06-03
6061250, 8628, 1, 2013-04-29
6061250, 22113, 1, 2013-05-20
6061250, 22577, 1, 2013-05-20
6061250, 29203, 1, 2013-06-17
6061250, 19632, 1, 2013-05-20
6061250, 20721, 2, 2013-07-17
6458500, 8637, 1, 2013-05-20
6458500, 8637, 1, 2013-05-20
6458500, 8637, 1, 2013-05-20
6458500, 8637, 1, 2013-05-20
6458500, 8637, 1, 2013-05-20
8170750, 1966, 1, 2013-08-01
8622000, 15935, 2, 2013-08-10
10224750, 4761, 1, 2013-04-17
10224750, 11679, 1, 2013-07-19
10224750, 25960, 1, 2013-05-04
10224750, 2613, 1, 2013-05-06
10224750, 21393, 1, 2013-07-20
10224750, 1481, 1, 2013-06-28
10224750, 1481, 1, 2013-06-28
10229250, 21593, 1, 2013-06-27
10229250, 18289, 1, 2013-07-11
10229250, 23774, 1, 2013-08-06
10229250, 24541, 1, 2013-08-08
10229250, 8689, 1, 2013-07-27
10229250, 8689, 1, 2013-07-27
10229250, 22179, 1, 2013-07-21
10229250, 24869, 1, 2013-07-27
10229250, 23628, 3, 2013-07-21
10229250, 23628, 3, 2013-07-21
10302500, 12162, 1, 2013-04-30
10302500, 12754, 1, 2013-05-09
10302500, 14567, 1, 2013-05-15
10302500, 18167, 1, 2013-06-07
10302500, 2626, 1, 2013-04-30
10302500, 2626, 1, 2013-04-30
10302500, 7409, 1, 2013-05-15
10302500, 7409, 1, 2013-05-15
10302500, 14065, 1, 2013-05-19
10302500, 14065, 1, 2013-05-19
10302500, 6630, 1, 2013-06-22
10302500, 6630, 1, 2013-06-22
10302500, 8689, 1, 2013-05-15
10302500, 23235, 1, 2013-05-15
10302500, 28164, 1, 2013-05-15
10302500, 28164, 1, 2013-05-15
10302500, 28164, 1, 2013-05-15
10302500, 28164, 1, 2013-05-15
10302500, 28164, 1, 2013-05-15
10302500, 679, 1, 2013-05-17
10302500, 26087, 1, 2013-05-10
10302500, 26087, 1, 2013-05-13
10546500, 5955, 2, 2013-08-13
1110750, 20578, 1, 2013-05-25
1110750, 20578, 1, 2013-05-25
1110750, 20578, 1, 2013-05-25
1110750, 20578, 1, 2013-05-25
1110750, 20578, 1, 2013-05-25
1110750, 12426, 1, 2013-05-07
1110750, 12426, 1, 2013-05-07
1110750, 3458, 1, 2013-08-03
12015000, 22240, 1, 2013-08-07
12015000, 26900, 1, 2013-08-15
12015000, 5176, 1, 2013-08-02
12015000, 15138, 1, 2013-08-01
12015000, 7552, 1, 2013-05-26
12015000, 7552, 1, 2013-05-26
12173500, 22607, 1, 2013-06-09
12173500, 554, 1, 2013-06-19
12173500, 554, 1, 2013-07-05
12173500, 554, 1, 2013-07-24
12173500, 554, 1, 2013-06-19
12173500, 554, 1, 2013-06-19
12173500, 554, 1, 2013-07-05
12173500, 554, 1, 2013-06-19
12173500, 554, 1, 2013-06-22
12173500, 554, 1, 2013-07-24
12173500, 554, 1, 2013-06-19
12173500, 554, 1, 2013-06-22
12173500, 554, 1, 2013-06-19
12173500, 554, 1, 2013-06-22
12173500, 554, 1, 2013-07-05
12173500, 554, 1, 2013-06-22
12173500, 3627, 1, 2013-07-27
12173500, 3627, 1, 2013-06-09
12173500, 3627, 1, 2013-06-09
12173500, 3627, 1, 2013-07-05
12173500, 3627, 1, 2013-07-27
12173500, 3627, 1, 2013-07-05
12173500, 3627, 1, 2013-07-27
12173500, 3627, 1, 2013-07-27
12173500, 3627, 1, 2013-07-27
12173500, 3627, 1, 2013-06-09
12173500, 3627, 1, 2013-06-09
12173500, 3627, 1, 2013-07-27
12173500, 3627, 1, 2013-07-05
12173500, 21110, 1, 2013-07-19
12173500, 15534, 1, 2013-06-29
12173500, 9817, 1, 2013-05-11
12173500, 9817, 1, 2013-05-11
12173500, 9817, 1, 2013-05-11
12173500, 9817, 1, 2013-05-11
12173500, 9817, 1, 2013-05-11
12173500, 9817, 1, 2013-05-11
12173500, 9817, 1, 2013-05-11
12173500, 9817, 1, 2013-05-11
12173500, 9817, 1, 2013-05-11
12173500, 9817, 1, 2013-05-11
12173500, 9817, 1, 2013-05-11
12173500, 15405, 1, 2013-06-22
12173500, 15405, 1, 2013-07-05
12173500, 15405, 1, 2013-07-24
12173500, 15405, 1, 2013-06-19
12173500, 15405, 1, 2013-06-19
12173500, 28184, 1, 2013-07-06
12173500, 28184, 1, 2013-07-06
12173500, 28184, 1, 2013-07-06
12173500, 1325, 1, 2013-07-19
12173500, 1325, 1, 2013-07-19
12173500, 1325, 1, 2013-07-19
12173500, 28370, 1, 2013-07-27
12388250, 1539, 1, 2013-06-26
12388250, 28391, 1, 2013-06-23
1971500, 27791, 1, 2013-06-15
1971500, 21715, 1, 2013-06-30
1971500, 22489, 1, 2013-04-15
1971500, 16944, 1, 2013-05-04
1971500, 1739, 1, 2013-06-14
1971500, 14415, 1, 2013-07-11
1971500, 7469, 1, 2013-05-17
1971500, 13701, 1, 2013-05-01
1971500, 7654, 1, 2013-07-06
1971500, 14065, 1, 2013-05-20
1971500, 11000, 1, 2013-07-30
1971500, 22043, 1, 2013-07-19
1971500, 26860, 1, 2013-07-13
1971500, 26288, 1, 2013-04-15
1971500, 7692, 1, 2013-06-09
1971500, 4411, 1, 2013-05-05
1971500, 5834, 1, 2013-04-28
1971500, 5315, 1, 2013-05-11
1971500, 7004, 1, 2013-05-09
1971500, 21919, 1, 2013-05-10
1971500, 17550, 1, 2013-05-19
1971500, 25329, 1, 2013-07-03
1971500, 25329, 1, 2013-07-03
1971500, 25329, 1, 2013-07-04
1971500, 23019, 1, 2013-06-14
1971500, 8316, 1, 2013-08-01
1971500, 14917, 1, 2013-05-20
1971500, 7096, 1, 2013-07-09
1971500, 7096, 1, 2013-07-09
1971500, 3151, 1, 2013-06-24
1971500, 19166, 1, 2013-06-27
1971500, 7230, 1, 2013-07-29
1971500, 24070, 1, 2013-07-14
2626250, 11176, 2, 2013-06-11
2626250, 27458, 2, 2013-05-17
2626250, 16077, 2, 2013-07-17
2626250, 25193, 2, 2013-05-23
2626250, 25193, 1, 2013-05-25
2626250, 20206, 1, 2013-07-04
2626250, 25249, 2, 2013-04-25
2626250, 28230, 2, 2013-07-03
3963750, 13020, 1, 2013-06-22
3963750, 16624, 1, 2013-05-16
3963750, 3809, 1, 2013-05-13
3963750, 3809, 1, 2013-05-13
3963750, 11176, 1, 2013-07-28
3963750, 4949, 1, 2013-08-13
3963750, 4949, 1, 2013-08-13
3963750, 4949, 1, 2013-06-02
3963750, 4949, 1, 2013-08-13
3963750, 4949, 1, 2013-08-13
3963750, 4949, 1, 2013-08-13
3963750, 19421, 1, 2013-06-10
3963750, 23662, 1, 2013-05-27
3963750, 7356, 1, 2013-06-02
3963750, 13737, 1, 2013-05-27
3963750, 13737, 1, 2013-05-27
3963750, 11864, 1, 2013-05-03
3963750, 26972, 1, 2013-04-26
3963750, 26614, 1, 2013-06-07
3963750, 251, 1, 2013-05-06
3963750, 7096, 1, 2013-06-18
3963750, 11330, 1, 2013-06-07
3963750, 11330, 1, 2013-06-07
3963750, 23475, 1, 2013-06-28
3963750, 3590, 1, 2013-07-22
3963750, 12977, 1, 2013-07-28
3963750, 21067, 1, 2013-05-25
434750, 4571, 1, 2013-07-21
434750, 4571, 1, 2013-06-13
434750, 6542, 1, 2013-06-10
434750, 19394, 1, 2013-08-11
434750, 19394, 1, 2013-08-11
434750, 27511, 1, 2013-06-20
434750, 27511, 1, 2013-06-20
434750, 27511, 1, 2013-06-10
434750, 12656, 1, 2013-06-11
434750, 16972, 1, 2013-07-07
434750, 16972, 1, 2013-07-07
434750, 6104, 1, 2013-08-02
434750, 21911, 1, 2013-04-19
434750, 21911, 1, 2013-04-28
434750, 21911, 1, 2013-04-28
434750, 21911, 1, 2013-04-28
434750, 3228, 1, 2013-06-11
434750, 19973, 1, 2013-07-21
5220750, 28438, 2, 2013-07-05
5220750, 28438, 1, 2013-07-05
5220750, 28438, 1, 2013-07-05
5220750, 8689, 1, 2013-07-01
5220750, 8689, 1, 2013-07-01
5220750, 8689, 1, 2013-07-01
5220750, 8689, 1, 2013-07-01
5220750, 8689, 1, 2013-07-01
5254500, 14393, 1, 2013-05-06
5254500, 24601, 1, 2013-07-18
5254500, 15918, 1, 2013-05-06
5254500, 22043, 1, 2013-06-20
5254500, 4336, 1, 2013-07-02
5254500, 29539, 1, 2013-04-20
5254500, 12717, 1, 2013-07-20
5254500, 22359, 1, 2013-04-20
5254500, 21672, 1, 2013-08-13
5254500, 25488, 1, 2013-08-13
5254500, 18072, 1, 2013-06-30
5254500, 15478, 1, 2013-08-08
5254500, 7868, 1, 2013-07-30
5254500, 7868, 1, 2013-07-30
5254500, 3313, 1, 2013-06-25
6067750, 23698, 1, 2013-06-29
6571000, 15734, 1, 2013-05-30
6571000, 12162, 1, 2013-07-11
6571000, 12162, 1, 2013-07-11
6571000, 12252, 2, 2013-06-29
6571000, 28687, 2, 2013-07-31
6571000, 20626, 2, 2013-07-21
6571000, 27052, 1, 2013-08-05
6571000, 19987, 2, 2013-08-11
6571000, 13878, 1, 2013-06-08
6571000, 13430, 1, 2013-05-25
6571000, 4254, 1, 2013-07-31
6571000, 4254, 1, 2013-07-31
6571000, 4254, 1, 2013-07-31
6571000, 4254, 1, 2013-07-31
6571000, 5429, 2, 2013-06-13
6571000, 7773, 2, 2013-07-19
6571000, 9192, 1, 2013-04-20
6571000, 27543, 2, 2013-08-05
6571000, 1773, 2, 2013-07-25
6571000, 11687, 2, 2013-05-24
6571000, 5470, 1, 2013-04-25
6571000, 5470, 1, 2013-04-25
6571000, 5470, 1, 2013-04-18
6849750, 8049, 1, 2013-05-31
6849750, 2199, 1, 2013-06-16
6849750, 2199, 1, 2013-06-16
6849750, 4819, 1, 2013-06-29
6849750, 12161, 1, 2013-07-11
6849750, 6757, 1, 2013-05-31
6849750, 6757, 1, 2013-05-31
6849750, 27965, 1, 2013-05-17
6849750, 13883, 1, 2013-04-20
6849750, 24886, 1, 2013-06-14
6849750, 11679, 1, 2013-04-16
6849750, 27928, 1, 2013-05-31
6849750, 25733, 1, 2013-05-01
6849750, 6246, 1, 2013-06-13
6849750, 15584, 1, 2013-04-17
6849750, 29099, 1, 2013-06-08
6849750, 19394, 1, 2013-06-29
7703750, 3651, 1, 2013-07-28
7703750, 3626, 1, 2013-07-13
7703750, 8278, 1, 2013-07-30
7703750, 23304, 1, 2013-07-02
7703750, 18868, 1, 2013-07-25
7703750, 6398, 1, 2013-07-02
7703750, 4958, 1, 2013-05-17
7703750, 18075, 1, 2013-08-15
7703750, 27625, 1, 2013-04-25
7703750, 22908, 1, 2013-07-20
7703750, 11007, 2, 2013-08-05
7703750, 18730, 1, 2013-07-26
7703750, 8719, 2, 2013-08-09
7703750, 527, 1, 2013-08-05
7703750, 7542, 1, 2013-07-19
7703750, 12394, 1, 2013-07-07
8149250, 215, 1, 2013-05-15
8149250, 12162, 1, 2013-06-21
8149250, 24015, 1, 2013-07-06
8149250, 11679, 1, 2013-08-15
8149250, 11679, 1, 2013-07-12
8149250, 2367, 1, 2013-05-03
8149250, 2367, 1, 2013-05-03
8149250, 11196, 1, 2013-07-07
8149250, 11196, 1, 2013-07-03
8149250, 11196, 1, 2013-07-03
8149250, 11196, 1, 2013-07-06
8757750, 18024, 1, 2013-06-17
8757750, 18024, 1, 2013-06-17
8757750, 24601, 1, 2013-08-08
8757750, 26288, 1, 2013-08-15
9288000, 19394, 1, 2013-04-29
9288000, 11328, 1, 2013-08-10
9288000, 2971, 1, 2013-07-02
10696000, 1995, 1, 2013-06-27
10696000, 19615, 1, 2013-06-09
10696000, 14153, 1, 2013-06-02
10696000, 25420, 1, 2013-06-03
10696000, 20979, 1, 2013-05-11
10696000, 1666, 1, 2013-05-27
10696000, 14887, 1, 2013-06-30
10696000, 14887, 1, 2013-05-30
10696000, 11022, 1, 2013-07-25
10696000, 11022, 1, 2013-07-25
10696000, 24440, 1, 2013-06-28
10696000, 10635, 1, 2013-05-31
10696000, 3740, 1, 2013-06-08
11391250, 28924, 1, 2013-08-11
11391250, 28924, 1, 2013-08-11
11391250, 28924, 1, 2013-08-11
11391250, 28924, 1, 2013-08-11
11391250, 28924, 1, 2013-08-11
1661750, 9802, 1, 2013-07-27
1661750, 10840, 1, 2013-04-18
1661750, 15315, 1, 2013-05-20
1661750, 3324, 1, 2013-08-01
1661750, 2729, 1, 2013-06-07
1661750, 1731, 1, 2013-08-12
1661750, 28221, 2, 2013-05-01
1661750, 28221, 1, 2013-05-01
1661750, 22342, 1, 2013-08-11
1661750, 14020, 1, 2013-07-28
1661750, 3151, 1, 2013-08-08
1661750, 679, 1, 2013-05-25
1832000, 10916, 1, 2013-08-11
1832000, 25687, 1, 2013-08-15
1832000, 25687, 1, 2013-08-15
1832000, 25687, 2, 2013-08-14
1832000, 25687, 2, 2013-08-14
1832000, 11939, 2, 2013-08-15
2771250, 476, 1, 2013-08-01
2771250, 476, 2, 2013-07-30
2771250, 23475, 2, 2013-05-14
2771250, 14694, 1, 2013-06-07
2771250, 14694, 1, 2013-06-07
2771250, 28744, 1, 2013-05-28
2771250, 1494, 1, 2013-07-28
2771250, 27670, 2, 2013-07-23
2771250, 12606, 1, 2013-05-21
